"URL","Name","Roaster","Rating","Roaster Location","Coffee Origin","Roast Level","Agtron","Est. Price","Review Date","Aroma","Acidity/Structure","Body","Flavor","Aftertaste","With Milk","Acidity"
"https://www.coffeereview.com/review/panama-ninety-plus-perci-lot-50/","Panama Ninety Plus Perci Lot 50","Bird Rock Coffee Roasters","97","San Diego, California","Chiriqui Province, far western Panama","Medium-Light","50/74","$60.00/8 ounces","January 2019","10","8","10","10","9",NA,NA
"https://www.coffeereview.com/review/colombia-sidra/","Colombia Sidra","Kaffetre","94","Changhua County, Taiwan","Tolima Department, Colombia","Medium-Light","58/80","$15.00/8 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/colombia-geisha-2/","Colombia Geisha","Paradise Roasters","94","Minneapolis, MInnesota","Huila, Colombia","Medium-Light","53/77","$12.95/6 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/select-reserve-guatemala-el-aceituno-el-bonito-microlot/","Select Reserve Guatemala El Aceituno “El Bonito” Microlot","Red Rock Roasters","91","Albuquerque, New Mexico","Jutiapa Department, Guatemala","Medium-Light","50/72","$10.00/8 ounces","December 2018","8","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/foothills-series-hambela-ethiopia/","Foothills Series Hambela Ethiopia","Vienna Coffee Company","91","Mayville, Tennessee","Alaka District, Guji Zone, Oromia region, southern Ethiopia","Medium-Light","56/76","$17.50/12 ounces","December 2018","8","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-gugi/","Ethiopia Gugi","Topeca Coffee Roasters","93","Tulsa, Oklahoma","Guji Zone, southern Ethiopia","Medium-Light","56/77","$15.99/12 ounces","December 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-murunga-new-gatanga-fcs-mukurwe-factory-ab/","Kenya Murunga New Gatanga FCS Mukurwe Factory AB","Small Eyes Cafe","94","Yilan, Taiwan","Nyeri growing region, south-central Kenya","Medium-Light","54/76","$16.00/8 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/brazil-recreio-selectivo/","Brazil Recreio Selectivo","Topeca Coffee Roasters","92","Tulsa, Oklahoma","São Sebastião de Grama, Brazil","Medium-Light","58/80","$13.99/12 ounces","December 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-worka-2/","Ethiopia WORKA","Red Rooster Coffee Roaster","94","Floyd, Virginia","Yirgacheffe growing region, southern Ethiopia","Medium-Light","60/80","$17.99/12 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/guatemala-hunapu/","Guatemala Hunapu","Temple Coffee and Tea","93","Sacramento, California","Antigua growing region, Guatemala","Medium-Light","56/70","$17.50/12 ounces","December 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-banko-dhadhato-washed/","Ethiopia Banko Dhadhato Washed","Red Rooster Coffee Roaster","94","Floyd, Virginia","Yirgacheffe growing region, southern Ethiopia","Light","62/82","$17.99/12 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-rugeto-peaberry/","Kenya Rugeto Peaberry","Temple Coffee and Tea","93","Sacramento, California","Kirinyaga District, south-central Kenya","Medium","47/64","$20.00/12 ounces","December 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/gayo-aceh-sumatra/","Gayo Aceh Sumatra","JBC Coffee Roasters","92","Madison, Wisconsin","Aceh growing region, Aceh Province, northern Sumatra, Indonesia","Medium-Light","56/76","$16.00/12 ounces","December 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-karuthi-aa/","Kenya Karuthi AA","Coava Coffee Roasters","95","Portland, Oregon","Nyeri growing region, south-central Kenya","Medium-Light","56/72","$15.00/250 grams","December 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/kenya-nyeri-nudurutu-factory-ab/","Kenya Nyeri Nudurutu Factory AB","Kakalove Cafe","94","Chia-Yi, Taiwan","Nyeri growing region, south-central Kenya","Medium-Light","57/79","NT $300/8 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-kochere-washed-saona-lot/","Ethiopia Kochere Washed Saona Lot","Kakalove Cafe","95","Chia-Yi, Taiwan","Yirgacheffe growing region, south-central Ethiopia","Medium-Light","57/79","NT $290/8 ounces","December 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-guji-natural-dasaya-se-1/","Ethiopia Guji Natural Dasaya","Kakalove Cafe","94","Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","57/79","NT $300/8 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/auromar-geisha-natural-2/","Auromar Geisha Natural","Willoughby's Coffee & Tea","93","Branford, Connecticut","Piedra Candela, Chiriqui Province, far western Panama","Medium-Light","53/75","$55.00/12 ounces","December 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/holiday-blend-25/","Holiday Blend","Olympia Coffee Roasting","93","Olympia, Washington","Yirgacheffe growing region, Ethiopia","Medium-Light","56/80","$19.50/12 ounces","December 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kith-kin/","Kith & Kin","Revel Coffee","93","Billings, Montana","Ethiopia; Kenya","Medium-Light","54/78","$17.50/12 ounces","December 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/el-salvador-pacamara-3/","El Salvador Pacamara","Speckled Ax","92","Portland, Maine","Chalatenango, El Salvador","Medium-Light","55/75","$25.00/12 ounces","December 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/guji-oraga-tabe/","Guji Oraga Tabe","Steadfast Coffee","92","Nashville, Tennessee","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","52/76","$23.00/12 ounces","December 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/baru-gesha/","Baru Gesha","Bar Nine","96","Los Angeles, California","Boquete growing region, western Panama","Medium-Light","55/75","$30.00/250 grams","December 2018","9","9","9","10","9",NA,NA
"https://www.coffeereview.com/review/flowery-nekisse/","Flowery Nekisse","Ho Soo Tsai","95","Kaohsiung City, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia","Medium-Light","60/80","$18.00/8 ounces","December 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/colombia-el-obraje-gesha/","Colombia El Obraje Gesha","Joe Van Gogh Coffee","94","Hillsborough, North Carolina","Narino Department, southern Colombia","Medium-Light","54/74","$24.00/6 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/holiday-sweet-blend/","Holiday Sweet Blend","Red Rooster Coffee Roaster","94","Floyd, Virginia","Ethiopia; Rwanda; Colombia","Medium-Light","54/76","$16.99/12 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/camilina-geisha/","Camilina Geisha","Bird Rock Coffee Roasters","94","San Diego, California","Piedra Candela, Chiriqui Province, far western Panama","Medium-Light","54/78","$45.00/8 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/mama-cata-geisha-washed/","Mama Cata Geisha Washed","Willoughby's Coffee & Tea","94","Branford, Connecticut","Alto Quiel, Boquete growing region, western Panama","Medium-Light","56/84","$54.00/12 ounces","December 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/panama-finca-lerida-geisha-black-honey/","Panama Finca Lerida Geisha Black Honey","Willoughby's Coffee & Tea","93","Branford, Connecticut","Jaramillo, Boquete growing region, western Panama","Medium-Light","50/75","$39.99/12 ounces","December 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/panama-finca-lerida-geisha-washed/","Panama Finca Lerida Geisha Washed","Willoughby's Coffee & Tea","93","Branford, Connecticut","Alto Quiel, Boquete growing region, western Panama","Medium-Light","57/79","$39.99/12 ounces","December 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/wei-rong-blend/","Wei Rong Blend","Mi's Cafe","94","Kaohsiung City, Taiwan","Ethiopia; Guatemala; Kenya","Medium-Light","55/72","NT $300/8 ounces","December 2018","9","9","8","9","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-kayon-mountain-5/","Ethiopia Kayon Mountain","Ben's Beans","93","Putnam, Connecticut","Odo Shakiso District, Guji Zone, Oromia region, southern Ethiopia","Medium-Light","53/73","$16.95/12 ounces","November 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-reko-2/","Ethiopia Reko","Temple Coffee and Tea","91","Sacramento, California","Yirgacheffe growing region, southern Ethiopia","Medium-Light","53/73","$19.00/12 ounces","November 2018","8","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/organic-mocha-java-espresso/","Organic Mocha Java Espresso","Nella's SOGOOD Coffee","90","Empire, Michigan","Not disclosed","Medium","42/64","$9.00/8 ounces","November 2018","8",NA,"8","8","8","8",NA
"https://www.coffeereview.com/review/100-arabica-freeze-dried-colombian-instant-coffee/","100% Arabica Freeze-Dried Colombian (Instant Coffee)","Waka Coffee","88","Los Angeles, California","Colombia","NA","0/0","$10.99/8 single-serve packets","November 2018","7","7","8","8","8",NA,NA
"https://www.coffeereview.com/review/perla-del-otun/","Perla del Otún","Espresso Republic","91","Chino, California","Huila, Colombia","Medium-Light","54/74","$15.00/12 ounces","November 2018","8",NA,"8","8","9","8",NA
"https://www.coffeereview.com/review/decaf-classic-espresso/","Decaf Classic Espresso","Espresso Republic","90","Chino, California","Antioquia, Colombia","Medium","44/60","$16.95/12 ounces","November 2018","8",NA,"8","8","7","9",NA
"https://www.coffeereview.com/review/colombia-el-sauce/","Colombia El Sauce","Espresso Republic","90","Chino, California","Santander, Colombia","Medium-Light","51/71","$13.95/12 ounces","November 2018","8","8","8","8","8",NA,NA
"https://www.coffeereview.com/review/kiunyu-peaberry/","Kiunyu Peaberry","Bird Rock Coffee Roasters","94","San Diego, California","South-central Kenya","Medium-Light","52/76","$26.00/12 ounces","November 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/el-aguila-sl28-el-salvador/","El Aguila SL28 El Salvador","JBC Coffee Roasters","93","Madison, Wisconsin","Santa Ana region, El Salvador","Medium-Light","57/80","$19.50/12 ounces","November 2018","8","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/nano-challa/","Nano Challa","Bird Rock Coffee Roasters","93","San Diego, California","Jimma Zone, Oromia State, Ethiopia","Medium-Light","54/78","#23.00/12 ounces","November 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/costa-rica-volcan-azul-single-origin-espresso/","Costa Rica Volcán Azúl Single-Origin Espresso","Temple Coffee and Tea","92","Sacramento, California","Poás Volcano region, central Costa Rica","Medium","48/57","$21.50/12 ounces","November 2018","9",NA,"8","9","8","8",NA
"https://www.coffeereview.com/review/kona-mocca-2/","Kona Mocca®","Hula Daddy Kona Coffee","96","Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawaii","Medium","46/64","$44.95/8 ounces","November 2018","9","9","9","10","9",NA,NA
"https://www.coffeereview.com/review/kibugu-kenya-2/","Kibugu Kenya","Lexington Coffee Roasters","95","Lexington, Virginia","Embu County, Eastern Province, Kenya","Medium-Light","54/74","$19.95/12 ounces","November 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/poseidon-blend-espresso/","Poseidon Blend Espresso","GK Coffee","95","Yilan, Taiwan","Yirgacheffe, Sidamo, Huehuetenango","Medium-Light","52/74","NT $300/227 grams","November 2018","9",NA,"9","9","9","9",NA
"https://www.coffeereview.com/review/kenya-gikirima-kibugu/","Kenya Gikirima Kibugu","Branch Street Coffee Roasters","94","Youngstown, Ohio","Embu County, Eastern Province, Kenya","Medium-Light","56/74","$16.25/10 ounces","November 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-aa-top-gachatha/","Kenya AA Top Gachatha","GK Coffee","93","Yilan, Taiwan","South-central Kenya","Medium-Light","56/80","NT $600/200 grams","November 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-chachale-natural/","Ethiopia Yirgacheffe G1 Chachale Natural","GK Coffee","93","Yilan, Taiwan","Yirgacheffe growing region, southern Ethiopia","Medium-Light","54/78","NT $500/200 grams","November 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/quejina-guatemala/","Quejina Guatemala","Lexington Coffee Roasters","90","Lexington, Virginia","Huehuetenango growing region, Guatemala","Medium-Light","53/77","$17.00/12 ounces","November 2018","8","8","8","8","8",NA,NA
"https://www.coffeereview.com/review/christmas-blend-7/","Christmas Blend","Mystic Monk Coffee","90","Clark, Wyoming","Ethiopia, Burundi","Medium","47/65","$14.99/12 ounces","November 2018","8","8","8","8","8",NA,NA
"https://www.coffeereview.com/review/thanksgiving-blend-3/","Thanksgiving Blend","Mystic Monk Coffee","90","Clark, Wyoming","Africa; Indonesia; South America","Medium","42/62","$13.99/12 ounces","November 2018","8","8","8","8","8",NA,NA
"https://www.coffeereview.com/review/elida-estate-geisha-natural-dragonfly-reserve/","Elida Estate Geisha Natural Dragonfly Reserve","Dragonfly Coffee Roasters","95","Boulder, Colorado","Boquete growing region, western Panama","Medium-Light","54/78","$70.00/8 ounces","November 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/costa-rica-geisha-honey-coe-2018-2nd-place/","Costa Rica Geisha Honey COE 2018 2nd Place","Dragonfly Coffee Roasters","94","Boulder, Colorado","Tarrazu growing region, Costa Rica","Medium-Light","50/76","$45.00/8 ounces","November 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/guatemala-pacamara-natural/","Guatemala Pacamara Natural","Fumi Coffee","95","Hsinchu, Taiwan","Acatenango growing region, Guatemala","Medium-Light","57/77","NT $1450/8 ounces","November 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/la-providencia-guatemala-maragogype/","La Providencia Guatemala Maragogype","Bird Rock Coffee Roasters","94","San Diego, California","Huehuetenango growing region, Guatemala","Medium-Light","56/78","$21.00/12 ounces","November 2018","9","8","9","9","9",NA,NA
"https://www.coffeereview.com/review/finca-insul-guatemala-pacamara/","Finca Insul Guatemala Pacamara","Augie's Coffee Roasters","93","Redlands, California","Huehuetenango growing region, Guatemala","Medium-Light","55/75","$18.00/12 ounces","November 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/cuxinales-guatemala/","Cuxinales Guatemala","Barrington Coffee Roasting","93","Lee, Massachusetts","Antigua growing region, Guatemala","Medium-Light","56/78","$18.95/12 ounces","November 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/nicaragua-la-benedicion-pacamara/","Nicaragua La Benedicion Pacamara","Hale Coffee Company","93","Toronto, Ontario, Canada","La Providencia, Jalapa, Nicaragua","Medium-Light","54/78","CAD $15.00/200 grams","November 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/nicaragua-mierisch-finca-la-huella-yellow-pacamara-honey/","Nicaragua Mierisch Finca La Huella Yellow Pacamara Honey","Kakalove Cafe","93","Chia-Yi, Taiwan","Acatenango, Guatemala","Light","58/84","NT $500/8 ounces","November 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/el-salvador-finca-el-cerro-pacamara-black-honey/","El Salvador Finca El Cerro Pacamara Black Honey","Red Rooster Coffee Roaster","93","Floyd, Virginia","El Salvador","Medium-Light","57/77","$19.99/12 ounces","November 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/nicaragua-mierisch-finca-la-huella-yellow-pacamara-honey-2/","Nicaragua Mierisch Finca La Huella Yellow Pacamara Honey","Small Eyes Cafe","93","Yilan, Taiwan","Matagalpa growing region, Nicaragua","Light","58/84","$25.00/8 ounces","November 2018","8","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/el-salvador-finca-himalaya-pacamara/","El Salvador Finca Himalaya Pacamara","Equator Coffees","92","San Rafael, California","Apaneca, Ahuachapán Department, El Salvador","Medium-Light","52/74","$19.50/12 ounces","November 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/y-3-geisha-hacienda-esmeralda/","Y-3 Geisha Hacienda Esmeralda","Voyage Coffee","90","Beijing, China","Boquete growing region, western Panama","Light","58/84","$37.00/120 grams","November 2018","8","8","8","9","7",NA,NA
"https://www.coffeereview.com/review/foxfire-espresso/","Foxfire Espresso","Vienna Coffee Company","92","Maryville, Tennessee","Brazil; Ethiopia","Medium","46/68","$15.00/12 ounces","November 2018","8",NA,"8","9","8","9",NA
"https://www.coffeereview.com/review/ethiopia-misti-valley/","Ethiopia Misti Valley","Durango Coffee Company","93","Durango, Colorado","Yirgacheffe growing region, southern Ethiopia","Medium","50/70","$16.95/12 ounces","November 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-guji/","Ethiopia Guji","North Coast Coffee Roasting","90","Santa Cruz, California","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","52/74","$13.50/10 ounces","November 2018","8","8","8","8","8",NA,NA
"https://www.coffeereview.com/review/kenya-kabingara/","Kenya Kabingara","Klatch Coffee","94","Los Angeles, California","Kirinyaga District, south-central Kenya","Medium-Light","58/80","$19.95/12 ounces","November 2018","9","9","8","9","9",NA,NA
"https://www.coffeereview.com/review/guatemala-huehuetenango-10/","Guatemala Huehuetenango","Grounds for Change","92","Poulsbo, Washington","Huehuetenango growing region, Guatemala","Medium","43/63","$12.25/12 ounces","November 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/adanech-ethiopia-guji/","Adanech Ethiopia Guji","Steady State Roasting Company","91","Carlsbad, California","Guji Zone, Oromia Region, southern Ethiopia","Light","58/84","$18.00/12 ounces","November 2018","8","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/el-salvador-loma-la-gloria-black-honey/","El Salvador Loma La Gloria Black Honey","Steady State Roasting Company","91","Carlsbad, California","El Boquerón growing region, El Salvador","Medium-Light","52/74","$17.50/12 ounces","November 2018","8","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/yemen-haraaz-2/","Yemen Haraaz","Direct Coffee","92","Hsinchu, Taiwan","Central Yemen","Medium-Light","51/73","NT $2600/227 grams","November 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/thai-single-origin-espresso-blend-a4a4-5a5/","Thai Single-Origin Espresso Blend (A4+A4.5+A5)","Bluekoff Company","91","Bangkok, Thailand","Chiang Rai Province, northern Thailand","Medium","46/66","$6.00/250 grams","November 2018","8",NA,"8","8","8","9",NA
"https://www.coffeereview.com/review/thai-single-origin-natural-process-espresso/","Thai Single-Origin Natural-Process Espresso","Bluekoff Company","90","Bangkok, Thailand","Chiang Rai Province, northern Thailand","Medium","46/68","$6.00/250 grams","November 2018","8",NA,"8","8","8","8",NA
"https://www.coffeereview.com/review/kenya-konyu/","Kenya Konyu","Branch Street Coffee Roasters","95","Youngstown, Ohio","Kirinyaga District, south-central Kenya","Medium-Light","57/81","$16.25/10 ounces","October 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/guatemala-finca-san-gerardo/","Guatemala Finca San Gerardo","Magnolia Coffee","92","Charlotte, North Carolina","Lake Amatitlán area, south-central Guatemala","Medium-Light","52/72","$15.00/12 ounces","October 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/hacienda-la-esmeralda-cabana-geisha-natural/","Hacienda La Esmeralda Cabana Geisha Natural","Dragonfly Coffee Roasters","95","Boulder, Colorado","Boquete growing region, western Panama","Medium-Light","57/83","$75.00/8 ounces","October 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/finca-la-aurora-camilina-geisha-2/","Finca La Aurora Camilina Geisha","Dragonfly Coffee Roasters","96","Boulder, Colorado","Piedra Candela, Chiriqui Province, far western Panama","Medium-Light","56/76","$45.00/8 ounces","October 2018","9","9","9","10","9",NA,NA
"https://www.coffeereview.com/review/twenty-five/","Twenty Five","Barrington Coffee Roasting","96","Lee, Massachusetts","Ethiopia; Papua New Guinea; Guatemala","Medium-Light","50/74","$14.45/12 ounces","October 2018","9",NA,"9","9","9","10",NA
"https://www.coffeereview.com/review/kanyonyi-coffee-blend/","Kanyonyi Coffee Blend","Gorilla Conservation Coffee","92","Entebbe, Uganda","Buhoma, southwest Uganda","Medium","47/69","$17.95/16 ounces","October 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/costa-rica-microlot-series-san-cristobal-natural/","Costa Rica Microlot Series San Cristobal Natural","Oceana Coffee","92","Tequesta, Florida","Llano Bonito, Naranjo, Costa Rica","Medium-Light","54/75","$22.00/12 ounces","October 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/la-union-colombia/","La Union (Colombia)","Barrington Coffee Roasting","91","Lee, Massachusetts","Narino Department, southern Colombia","Medium-Light","58/80","$15.45/12 ounces","October 2018","8","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/colombia-luis-alberto-montoya-antioquia/","Colombia Luis Alberto Montoya Antioquia","Temple Coffee and Tea","92","Sacramento, California","Antioquia, Colombia","Medium-Light","51/73","$18.50/12 ounces","October 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/guatemala-octavio-lopez/","Guatemala Octavio Lopez","Temple Coffee and Tea","92","Sacramento, California","Huehuetenango growing region, Guatemala","Medium-Light","52/72","$17.50/12 ounces","October 2018",NA,NA,NA,NA,NA,NA,NA
"https://www.coffeereview.com/review/karimikui-kenya/","Karimikui Kenya","JBC Coffee Roasters","94","Madison, Wisconsin","Kirinyaga District, south-central Kenya","Medium-Light","55/75","$19.50/12 ounces","October 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-baragwi-thimu-peaberry/","Kenya Baragwi Thimu Peaberry","Temple Coffee and Tea","94","Sacramento, California","Kirinyaga District, south-central Kenya","Medium-Light","52/74","$19.50/12 ounces","October 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/kariru-kenya/","Kariru Kenya","JBC Coffee Roasters","94","Madison, Wisconsin","South-central Kenya","Medium-Light","56/75","$19.50/12 ounces","October 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/esmeralda-estate-porton-geisha-natural/","Esmeralda Estate Porton Geisha Natural","Dragonfly Coffee Roasters","96","Boulder, Colorado","Boquete growing region, western Panama","Medium-Light","56/84","$75.00/8 ounces","October 2018","9","9","9","10","9",NA,NA
"https://www.coffeereview.com/review/kenya-kiambu/","Kenya Kiambu","Revel Coffee","94","Billings, Montana","Kiambu County, south-central Kenya","Medium-Light","53/81","$16.75/12 ounces","October 2018","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-gatuya/","Kenya Gatuya","Big Creek Coffee Roasters","93","Hamilton, Montana","South-central Kenya","Medium","50/70","$17.00/12 ounces","October 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-3/","Ethiopia","Caffeic","93","Helena, Montana","Bench-Maji Zone, southern Ethiopia","Medium-Light","56/82","$13.50/12 ounces","October 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-gatuyaini/","Kenya Gatuyaini","Evans Brothers Coffee Roasters","93","Sandpoint, Idaho","South-central Kenya","Medium-Light","51/79","$16.50/12 ounces","October 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-aa-top-lot/","Kenya AA Top Lot","Mystic Monk Coffee","93","Clark, Wyoming","South-central Kenya","Medium","46/74","$11.95/12 ounces","October 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-kainamui/","Kenya Kainamui","Sweet Bloom Coffee Roasters","93","Denver, Colorado","South-central Kenya","Medium-Light","50/80","$20.00/12 ounces","October 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-kariru-pb/","Kenya Kariru PB","Corvus Coffee Roasters","92","Denver, Colorado","South-central Kenya","Light","56/88","$21.00/12 ounces","October 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/organic-ethiopia-sidama-natural/","Organic Ethiopia Sidama Natural","Desert Sun Coffee Roasters","92","Durango, Colorado","Sidama (also Sidamo) growing region, south-central Ethiopia","Medium-Light","51/73","$16.00/12 ounces","October 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-mwiria/","Kenya Mwiria","Durango Coffee Company","92","Durango, Colorado","South-central Kenya","Medium-Light","50/74","$16.95/12 ounces","October 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/colombia-narino-excelsio/","Colombia Narino Excelsio","Jackrabbit Java","92","Thermopolis, Wyoming","Narino Department, southern Colombia","Medium-Light","53/77","$12.00/12 ounces","October 2018","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-washed-phoenix-special-muse/","Ethiopia Washed Phoenix Special “Muse”","Simon Hsieh's Aroma Roast Coffees","95","Taoyuan City, Taiwan","Gedeb District, Gedeo Zone, southern Ethiopia","Medium-Dark","40/48","NT $1400/16 ounces","October 2018","9",NA,"9","9","9","9",NA
"https://www.coffeereview.com/review/kenya-ab-phoenix-special-glory/","Kenya AB Phoenix Special “Glory”","Simon Hsieh's Aroma Roast Coffees","94","Taoyuan City, Taiwan","Kirinyaga District, south-central Kenya","Medium-Dark","39/45","NT $1500/16 ounces","October 2018","9",NA,"8","9","9","9",NA
"https://www.coffeereview.com/review/cupid-blend/","Cupid Blend","709 Boutique Coffee","93","Taichung, Taiwan","Guatemala; Indonesia","Medium","47/57","NT $450/200 grams","October 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-natural-phoenix-special-andromeda-espresso/","Ethiopia Natural Phoenix Special “Andromeda” Espresso","Simon Hsieh's Aroma Roast Coffees","93","Taoyuan City, Taiwan","Oromia region, southwest Ethiopia","Medium-Dark","40/50","NT $2000/16 ounces","October 2018","9",NA,"8","9","8","9",NA
"https://www.coffeereview.com/review/kenya-ritho-fcs-handege-factory-ab/","Kenya Ritho FCS Handege Factory AB","Kakalove Cafe","96","Chia-Yi, Taiwan","Thika growing region, central Kenya","Medium-Light","53/81","NT $375/8 ounces","October 2018","9","9","9","10","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-yirgacheffe-botabaa-washed/","Ethiopia Yirgacheffe Botabaa Washed","Kakalove Cafe","95","Chia-Yi, Taiwan","Gedeo Zone, Kochere, Ethiopia","Light","56/86","NT $290/8 ounces","October 2018","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-sidama-sasaba-natural/","Ethiopia Sidama Sasaba Natural","Jebena Coffees","93","Dubai, United Arab Emirates","Sidama (also Sidamo) growing region, south-central Ethiopia","Medium-Light","55/79","AED $103.95/250 grams","October 2018","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-aa-kirinyaga/","Kenya AA Kirinyaga","Big Creek Coffee Roasters","93","Hamilton, Montana","South-central Kenya","Medium-Light","56/80","$17.00/12 ounces","October 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-limu-2/","Ethiopia Limu","Big Shoulders Coffee","93","Chicago, Illinois","Limu Woreda, Oromia region, southwest Ethiopia","Medium-Light","54/84","$18.00/12 ounces","October 2018","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-bensa-segra-natural/","Ethiopia Bensa Segra Natural","Big Creek Coffee Roasters","93","Hamilton, Montana","Sidamo (also Sidama) growing region, south-central Ethiopia","Medium-Light","53/85","$16.00/12 ounces","October 2018","9","8","9","9","8",NA,NA
